model_name,White last names and Black last names wrt Pleasant and Unpleasant,White last names and Asian last names wrt Pleasant and Unpleasant,White last names and Hispanic last names wrt Pleasant and Unpleasant,White last names and Black last names wrt Occupations white and Occupations black,White last names and Asian last names wrt Occupations white and Occupations asian,White last names and Hispanic last names wrt Occupations white and Occupations hispanic,White last names and Black last names wrt Positive words and Negative words,White last names and Asian last names wrt Positive words and Negative words,White last names and Hispanic last names wrt Positive words and Negative words,WEAT: Ethnicity average score
conceptnet-numberbatch-17-06-300,0.1200408935546875,-0.756772518157959,0.26565539836883545,0.024268537759780884,0.8057969212532043,0.37378978729248047,0.09649497270584106,-0.7365887761116028,1.0153793096542358,0.4660874572065141
fasttext-wiki-news-subwords-300,-0.0016129071591421964,-0.4651299715042114,0.3827313780784607,0.018909694626927376,-1.5708621740341189,-1.09113609790802,-0.09314603358507156,-0.2748169004917145,0.13637401163578033,0.4483021298914941
word2vec-google-news-300,-0.02546539343893528,-0.8389853239059448,-0.8893478512763977,0.06122446805238724,-0.8853542804718018,-1.3096765279769895,0.04475732520222664,-0.5352325439453125,-0.18482644855976105,0.5305411292033063
glove-wiki-gigaword-300,0.03665158897638321,0.8681902885437012,1.436812162399292,0.020747147500514984,1.6828120946884155,1.2397723197937012,0.1790536791086197,1.3593369722366333,1.6739598512649536,0.9441484560569128
glove-wiki-gigaword-200,-0.06260523945093155,0.7863721251487732,1.4561911821365356,0.03678031638264656,1.6915156841278076,1.2134039402008057,0.07219856977462769,1.2938412427902222,1.6119434833526611,0.9138724203738902
glove-wiki-gigaword-100,0.03290751576423645,1.2223109006881714,1.6788955926895142,0.046118561178445816,1.5891562700271606,1.497382640838623,0.14565138518810272,1.3968546390533447,1.5880036354064941,1.0219201267593436
glove-twitter-100,-0.04050304368138313,-1.275041103363037,0.5178653597831726,-0.15256769955158234,,0.8710401654243469,0.2007910758256912,1.2731088399887085,1.5969732999801636,0.7409863234497607
glove-twitter-200,-0.0333244651556015,-0.6794143319129944,0.25681325793266296,-0.1673872172832489,,1.3988001346588137,0.1363368183374405,1.262178897857666,1.4822291135787964,0.677060529589653
